,Compound,myY,Fit,AbsResidual
51256,Ba1Fe1Zr2,0.0,0.0,0.0
8032,Ag1Mg1Zn2,0.0,0.0,0.0
93396,B2Sr1W1,0.0,0.0,0.0
150978,Fe1Na1Ni1,0.0,0.0,0.0
229305,Ni6Sn2,0.0,0.0,0.0
155074,Fe2Sr1Tl1,0.0,0.0,0.0
69423,Be1Mo1Pb2,0.0,0.0,0.0
109709,Cd2Pt1Si1,0.0,0.0,0.0
53932,Ba4La4Pd4,0.0,0.0,0.0
57968,Ba1Sc1Y2,0.0,0.0,0.0
35983,As1Li2Rh1,0.0,0.0,0.0
64230,Be1Cd2Sb1,0.0,0.0,0.0
186175,In2Ir1Zn1,0.0,0.0,0.0
227999,Ni12P7Yb2,0.0,0.0,0.0
70269,Be1Ni2Zn1,0.0,0.0,0.0
114909,Cl1Hf2Pt1,0.0,0.0,0.0
204155,La2V1Y1,0.0,0.0,0.0
52377,Ba1Hf1Ni1,0.0,0.0,0.0
174774,Hf1In2Ti1,0.0,0.0,0.0
65300,Be1Cr1Os1,0.0,0.0,0.0
13773,Al1Bi2Ta1,0.0,0.0,0.0
233031,Os1Re1Te1,0.0,0.0,0.0
13297,Al1Be1Tl1,0.0,0.0,0.0
59666,B1Be1Re2,0.0,0.0,0.0
224133,Nb1Pb1Y1,0.0,0.0,0.0
241292,Pt6Sc6Sn6,0.0,0.0,0.0
246089,Sc1Te1V1,0.0,0.0,0.0
175520,Hf1La2Re1,0.0,0.0,0.0
24418,Al1Nb2Ni1,0.0,0.0,0.0
129975,Cr1Ir2Li1,0.0,0.0,0.0
228165,Ni1Rh1Si1,0.0,0.0,0.0
76537,Bi1Cu1Sn1,0.0,0.0,0.0
248883,Ta1,0.0,0.0,0.0
192148,Ir1Mo1Si2,0.0,0.0,0.0
20434,Al1Hf2Os1,0.0,0.0,0.0
56141,Ba1Os1Pt2,0.0,0.0,0.0
207788,Li1Sc1Tl1,0.0,0.0,0.0
123995,Co1Na1Zn1,0.0,0.0,0.0
68551,Be2La1Ni1,0.0,0.0,0.0
198837,K2Sr1Ti1,0.0,0.0,0.0
227298,Ni1Pd2Ti1,0.0,0.0,0.0
180636,Hg1Ir1Rh1,0.0,0.0,0.0
130198,Cr2Ir1Ti1,0.0,0.0,0.0
81971,Bi1Sb1Si2,0.0,0.0,0.0
245310,Sb2Ta1W1,0.0,0.0,0.0
65994,Be2Fe1Li1,0.0,0.0,0.0
69750,Be1Na1Ta2,0.0,0.0,0.0
102892,Ca2Ta1Te1,0.0,0.0,0.0
137314,Cu1Hf1Mn2,0.0,0.0,0.0
245670,Sc2Se1Zn1,0.0,0.0,0.0
173241,Ge1Si1Ta2,0.0,0.0,0.0
64727,Be1Co1Cu2,0.0,0.0,0.0
16712,Al1Co2Nb1,0.0,0.0,0.0
179146,Hf1Ru2Zn1,0.0,0.0,0.0
11593,Al2As1Sc1,0.0,0.0,0.0
170380,Ge1Ni2Sc1,0.0,0.0,0.0
45337,Au1Nb2Tl1,0.0,0.0,0.0
241372,Pt2Se1Ta1,0.0,0.0,0.0
201268,La2Ni1Zn1,0.0,0.0,0.0
222979,Na1Tc1Tl1,0.0,0.0,0.0
215805,Mn1Rh1Ti1,0.0,0.0,0.0
161810,Ga2Ni1Rh1,0.0,0.0,0.0
32644,As2Cu1Ni1,0.0,0.0,0.0
153322,Fe1P1Y2,0.0,0.0,0.0
123899,Co1Na1Ru2,0.0,0.0,0.0
206251,Li1Pb2Rh1,0.0,0.0,0.0
240986,Pt1Re2Se1,0.0,0.0,0.0
205187,Li1Nb1Ni2,0.0,0.0,0.0
39255,As1V1Zn2,0.0,0.0,0.0
216179,Mn2Sb1V1,0.0,0.0,0.0
96771,Ca1Ge1Tl1,0.0,0.0,0.0
218514,Mo2Pt2,0.0,0.0,0.0
205592,Li1Ni2Si1,0.0,0.0,0.0
200936,La1Ni5,0.0,0.0,0.0
105240,Cd1Ga1Mg2,0.0,0.0,0.0
128095,Cr1Fe1Ge1,0.0,0.0,0.0
30294,As1Bi1Ru2,0.0,0.0,0.0
68274,Be1K1Nb1,0.0,0.0,0.0
168005,Ge1La2Sn1,0.0,0.0,0.0
245495,Sb1Y1Zn2,0.0,0.0,0.0
65283,Be1Cr2Nb1,0.0,0.0,0.0
149881,Fe1Li1Mg2,0.0,0.0,0.0
27733,Al1Sb2Y1,0.0,0.0,0.0
399,Ag1Al1Sc1,0.0,0.0,0.0
107515,Cd1Li1Pb1,0.0,0.0,0.0
219253,Mo1Sb1Si1,0.0,0.0,0.0
7196,Ag1K1Mo1,0.0,0.0,0.0
21629,Al2Ir1Pd1,0.0,0.0,0.0
246021,Sc1Tc1V2,0.0,0.0,0.0
175249,Hf2K1Pd1,0.0,0.0,0.0
80321,Bi4Ni4Se4,0.0,0.0,0.0
51718,Ba2Ga1Sb1,0.0,0.0,0.0
168801,Ge1Mg1Ti1,0.0,0.0,0.0
142558,Cu1Pb1Sn2,0.0,0.0,0.0
245780,Sc1Si2Y1,0.0,0.0,0.0
168710,Ge2Mg1Ru1,0.0,0.0,0.0
85166,B1Os1V2,0.0,0.0,0.0
110580,Cd1Si1Zr1,0.0,0.0,0.0
31157,As1Ca2Sb1,0.0,0.0,0.0
217077,Mn1V1Zn1,0.0,0.0,0.0
162117,Ga1Ni1Zr2,0.0,0.0,0.0
222095,Na1Ru1Ta1,0.0,0.0,0.0
2416,Ag1Bi2Pb1,0.0,0.0,0.0
148868,Fe1In1Pb2,0.0,0.0,0.0
130959,Cr1Li1Tl1,0.0,0.0,0.0
107278,Cd1La1Li2,0.0,0.0,0.0
232851,Os4Pr1Sb12,0.0,0.0,0.0
771,Ag2As1Mn1,0.0,0.0,0.0
129276,Cr1Ge1Ta2,0.0,0.0,0.0
105572,Cd1Ge1In1,0.0,0.0,0.0
66213,Be1Fe1Tc2,0.0,0.0,0.0
106536,Cd1In1Ir2,0.0,0.0,0.0
71906,Be1Sb1Tl1,0.0,0.0,0.0
78480,Bi1In1Si1,0.0,0.0,0.0
212018,Mg1Sc1Tc2,0.0,0.0,0.0
65037,Be1Co2Ta1,0.0,0.0,0.0
202380,La1Pt5,0.0,0.0,0.0
193277,Ir1Rh1Ti1,0.0,0.0,0.0
68821,Be1Li1Ru2,0.0,0.0,0.0
33340,As2F2O1Sr2Ti2,0.0,0.0,0.0
140495,Cu2Mn1Re1,0.0,0.0,0.0
3257,Ag1B1W1,0.0,0.0,0.0
141097,Cu1Na1Rh1,0.0,0.0,0.0
177920,Hf2Pb1Ta1,0.0,0.0,0.0
120555,Co3Ga3Zr3,0.0,0.0,0.0
138228,Cu1In1Nb2,0.0,0.0,0.0
123077,Co2Mg1Sb1,0.0,0.0,0.0
164795,Ga1Sr2Y1,0.0,0.0,0.0
119580,Co2Er1Si2,0.0,0.0,0.0
225781,Nb6Sn2,0.0,0.0,0.0
188705,In1Pb1Ta1,0.0,0.0,0.0
138807,Cu1Ir1Sn2,0.0,0.0,0.0
105072,Cd1Fe1Si2,0.0,0.0,0.0
53265,Ba1In1Ta1,0.0,0.0,0.0
155424,Fe1Y1Zr2,0.0,0.0,0.0
63832,Be1Ca2In1,0.0,0.0,0.0
23276,Al4Mg4Si4,0.0,0.0,0.0
166961,Ge2In1Zr1,0.0,0.0,0.0
57842,Ba2Sb1Y1,0.0,0.0,0.0
175314,Hf1K1Si1,0.0,0.0,0.0
176153,Hf1Mn1Mo1,0.0,0.0,0.0
171147,Ge2Pb1Sn1,0.0,0.0,0.0
242813,Re2Se1V1,0.0,0.0,0.0
53764,Ba2K1Tc1,0.0,0.0,0.0
73902,B1Hf1In1,0.0,0.0,0.0
64341,Be1Cl1Fe2,0.0,0.0,0.0
120836,Co1Ge2Pt1,0.0,0.0,0.0
85346,B1Pb2Sc1,0.0,0.0,0.0
86946,Br1Cd1Sb1,0.0,0.0,0.0
174166,Hf2,0.0,0.0,0.0
214346,Mn1Os1Sn2,0.0,0.0,0.0
236294,Pb2Se1Ta1,0.0,0.0,0.0
98230,Ca2Ir1V1,0.0,0.0,0.0
149586,Fe1K1Y1,0.0,0.0,0.0
180638,Hg1Ir1Rh2,0.0,0.0,0.0
38483,As2Ru1Sc1,0.0,0.0,0.0
100449,Ca7N2Tl3,0.0,0.0,0.0
149909,Fe1Li1Ni1,0.0,0.0,0.0
101098,Ca1Pb1Ta1,0.0,0.0,0.0
215374,Mn1Pt1Sr1,0.0,0.0,0.0
64097,Be1Cd2Ge1,0.0,0.0,0.0
204926,Li1Mo1Sn1,0.0,0.0,0.0
175663,Hf1Li1Mn1,0.0,0.0,0.0
18126,Al2Cu2Si4,0.0,0.0,0.0
137399,Cu1Hf1Pd1,0.0,0.0,0.0
71299,Be1P1Zr2,0.0,0.0,0.0
167549,Ge1K1Ru2,0.0,0.0,0.0
249634,Ti1Tl1V1,0.0,0.0,0.0
177867,Hf1Pb1Sc1,0.0,0.0,0.0
24574,Al1Nb1Tc1,0.0,0.0,0.0
23351,Al2Mg1V1,0.0,0.0,0.0
83983,B6Mo2,0.0,0.0,0.0
179768,Hf2Sn1V1,0.0,0.0,0.0
104214,Cd1Co1Si1,0.0,0.0,0.0
244106,Rh1Tl2Zn1,0.0,0.0,0.0
245904,Sc2Sn1Zr1,0.0,0.0,0.0
194948,K1Mn2Nb1,0.0,0.0,0.0
244142,Rh1W2Zn1,0.0,0.0,0.0
193345,Ir2Ru1Se1,0.0,0.0,0.0
208941,Mg2Mn1Zr1,0.0,0.0,0.0
191959,Ir1Mn1Pd2,0.0,0.0,0.0
18073,Al1Cu2Sc1,0.0,0.0,0.0
191407,Ir12La8Sb16,0.0,0.0,0.0
68773,Be1Li1Pb1,0.0,0.0,0.0
63292,Be2Bi1W1,0.0,0.0,0.0
228744,Ni2Sc4Sn4,0.0,0.0,0.0
241860,Pt8Yb6,0.0,0.0,0.0
140494,Cu2Mn1Re1,0.0,0.0,0.0
99495,Ca1Mn2Sb2,0.0,0.0,0.0
106077,Cd1Hf2Ru1,0.0,0.0,0.0
149593,Fe1K1Zn1,0.0,0.0,0.0
212512,Mg1Sr1W2,0.0,0.0,0.0
247551,Si6Ta10,0.0,0.0,0.0
62488,B6C3Th3,0.0,0.0,0.0
206039,Li1Os1Tc2,0.0,0.0,0.0
200341,La1Mo2Ni1,0.0,0.0,0.0
192295,Ir2Na1Ta1,0.0,0.0,0.0
138900,Cu1Ir2Zn1,0.0,0.0,0.0
187774,In1Nb2Pb1,0.0,0.0,0.0
212495,Mg1Sr1Tl2,0.0,0.0,0.0
13519,Al1Bi1Ir1,0.0,0.0,0.0
63065,Be1Bi1Co1,0.0,0.0,0.0
220072,Na1Nb1Tc1,0.0,0.0,0.0
167027,Ge1Ir1Mg2,0.0,0.0,0.0
207209,Li1Re1Sc1,0.0,0.0,0.0
111145,Ce2Fe2Si2,0.0,0.0,0.0
23432,Al1Mn2Nb1,0.0,0.0,0.0
241716,Pt1Ta1Zn1,0.0,0.0,0.0
48403,Ba1Ca1W1,0.0,0.0,0.0
195821,K1Nb1Os1,0.0,0.0,0.0
244922,Sb2,0.0,0.0,0.0
27489,Al1Ru1Sn1,0.0,0.0,0.0
177918,Hf1Pb2Ta1,0.0,0.0,0.0
24454,Al2Nb1Pb1,0.0,0.0,0.0
190118,In1Sb2W1,0.0,0.0,0.0
114723,Cl1Ge2Tc1,0.0,0.0,0.0
23653,Al8Mn4Tb1,0.0,0.0,0.0
91704,Br1Os1Ru1,0.0,0.0,0.0
43294,Au1Ge1W1,0.0,0.0,0.0
37657,As2Pb1Tl1,0.0,0.0,0.0
29506,As2Ba1Fe2,0.0,0.0,0.0
54525,Ba1Mg1Sb1,0.0,0.0,0.0
98078,Ca1Ir1Pt2,0.0,0.0,0.0
26372,Al4P4Pb8,0.0,0.0,0.0
129876,Cr2In1Rh1,0.0,0.0,0.0
46890,Ba2Be1Na1,0.0,0.0,0.0
38456,As1Rh2Zr1,0.0,0.0,0.0
143393,Cu1Pt1Y1,0.0,0.0,0.0
67191,Be1Hf1Mo1,0.0,0.0,0.0
46794,Ba1Be1Hf2,0.0,0.0,0.0
140891,Cu1Mo2Te1,0.0,0.0,0.0
18665,Al1Fe1Ge1,0.0,0.0,0.0
103873,Cd2,0.0,0.0,0.0
208462,Li88Tl20,0.0,0.0,0.0
120748,Co2Ge1Na1,0.0,0.0,0.0
203936,La2Ta1Zn1,0.0,0.0,0.0
163878,Ga1Ru1,0.0,0.0,0.0
53626,Ba1K1Nb1,0.0,0.0,0.0
59425,B2Ba1Sr1,0.0,0.0,0.0
188218,In2Ni1Ti1,0.0,0.0,0.0
242652,Re1Sb1Zr2,0.0,0.0,0.0
72468,Be1Tc1Zn1,0.0,0.0,0.0
67850,Be1In2Tc1,0.0,0.0,0.0
93444,B1Ta1W1,0.0,0.0,0.0
58169,Ba1Si1Sn2,0.0,0.0,0.0
79828,Bi2Mo1Sr1,0.0,0.0,0.0
239866,Pr10Sb6,0.0,0.0,0.0
139347,Cu1La2Mg1,0.0,0.0,0.0
198394,K1Sc2W1,0.0,0.0,0.0
110548,Cd1Si2V1,0.0,0.0,0.0
165280,Ga1W1Y2,0.0,0.0,0.0
63160,Be1Bi1Ni2,0.0,0.0,0.0
201149,La1Ni2Si2,0.0,0.0,0.0
20000,Al1Ge1Os1,0.0,0.0,0.0
59757,B1Be2Zn1,0.0,0.0,0.0
80259,Bi2Ni1Pb1,0.0,0.0,0.0
227515,Ni16P4Sc4,0.0,0.0,0.0
34187,As1Ge1Zn1,0.0,0.0,0.0
9417,Ag1Pd1Ti1,0.0,0.0,0.0
228480,Ni2Sb1Ti1,0.0,0.0,0.0
27390,Al1Rh1V2,0.0,0.0,0.0
125520,Co24Pt4Ru4,0.0,0.0,0.0
19642,Al1Ga1Rh2,0.0,0.0,0.0
53131,Ba2In1Os1,0.0,0.0,0.0
218420,Mo1P2Ru1,0.0,0.0,0.0
68600,Be1La1Re1,0.0,0.0,0.0
207280,Li1Re1Ti1,0.0,0.0,0.0
159108,Ga1Ir2Sr1,0.0,0.0,0.0
94121,Ca1Cd1Ta2,0.0,0.0,0.0
241901,Pu4Si4,0.0,0.0,0.0
26368,Al4P4Pb8,0.0,0.0,0.0
173981,Ge2V6,0.0,0.0,0.0
133611,Cr1Rh1Ru1,0.0,0.0,0.0
52687,Ba1Hg1Ni2,0.0,0.0,0.0
132393,Cr1Os1Pt1,0.0,0.0,0.0
98405,Ca1K1Sc1,0.0,0.0,0.0
47560,Ba1Bi1Ti1,0.0,0.0,0.0
225449,Nb1Sc1Tl1,0.0,0.0,0.0
32865,As1Cu2Ta1,0.0,0.0,0.0
98112,Ca1Ir1Sb1,0.0,0.0,0.0
124236,Co24Nb4Tl4,0.0,0.0,0.0
55516,Ba2Nb1Ru1,0.0,0.0,0.0
138781,Cu1Ir1Sc2,0.0,0.0,0.0
34405,As1Hf1Sn1,0.0,0.0,0.0
69611,Be1Mo1Zr1,0.0,0.0,0.0
180529,Hg1Ir2Mg1,0.0,0.0,0.0
181041,Hg1K1Y2,0.0,0.0,0.0
212336,Mg1Si1Zr2,0.0,0.0,0.0
247469,Si1Sr1Tc2,0.0,0.0,0.0
17319,Al1Cr1Pb1,0.0,0.0,0.0
126208,Co1Sb1Ti1,0.0,0.0,0.0
88036,Br1Cu1Rh2,0.0,0.0,0.0
65594,Be2Cu1Ir1,0.0,0.0,0.0
39206,As2Ti1W1,0.0,0.0,0.0
53276,Ba1In1Tc1,0.0,0.0,0.0
154227,Fe8Sc4Si8,0.0,0.0,0.0
188020,In1Ni1Pd1,0.0,0.0,0.0
113027,Cl1Cr1Ge2,0.0,0.0,0.0
177153,Hf1Ni1Pd2,0.0,0.0,0.0
206556,Li1Pd2Ti1,0.0,0.0,0.0
71990,Be1Sc1Tc2,0.0,0.0,0.0
133688,Cr1Rh2Tc1,0.0,0.0,0.0
239643,P3Rh3Sn3,0.0,0.0,0.0
191169,Ir1K2Sc1,0.0,0.0,0.0
170925,Ge1Os1Tc2,0.0,0.0,0.0
211572,Mg1Rh2Sr1,0.0,0.0,0.0
138194,Cu1In1Mn2,0.0,0.0,0.0
38264,As1Re1W1,0.0,0.0,0.0
78887,Bi1La1Li2,0.0,0.0,0.0
88213,B1Re1Ru2,0.0,0.0,0.0
182565,Hg1Os1Ti2,0.0,0.0,0.0
218801,Mo1P1Zr2,0.0,0.0,0.0
175576,Hf1La1Si2,0.0,0.0,0.0
153157,Fe1Pt1Si1,0.0,0.0,0.0
216774,Mn1Sr2Zn1,0.0,0.0,0.0
97655,Ca2In2Ni8,0.0,0.0,0.0
161682,Ga1Nb1Zn1,0.0,0.0,0.0
136375,Cu16Ga2P4,0.0,0.0,0.0
27273,Al1Rh1Ru2,0.0,0.0,0.0
71851,Be1Sb1Sn1,0.0,0.0,0.0
239505,P1Rh2Ru1,0.0,0.0,0.0
120510,Co4Ga4Y4,0.0,0.0,0.0
53845,Ba2La1Mg1,0.0,0.0,0.0
158794,Ga1In1Ta2,0.0,0.0,0.0
123549,Co1Mo2P1,0.0,0.0,0.0
192666,Ir1Os2Rh1,0.0,0.0,0.0
67256,Be1Hf1Pt1,0.0,0.0,0.0
143713,Cu1Rh1Ru1,0.0,0.0,0.0
239661,P6Rh8Sn26,0.0,0.0,0.0
143714,Cu1Rh1Ru1,0.0,0.0,0.0
144609,Cu1Si1Tc2,0.0,0.0,0.0
178952,Hf2Rh1Ti1,0.0,0.0,0.0
213070,Mn1Mo1Pb2,0.0,0.0,0.0
198033,K1Ru1Sn1,0.0,0.0,0.0
215601,Mn1Re1Ru2,0.0,0.0,0.0
214730,Mn1Pd2Re1,0.0,0.0,0.0
20623,Al2Hf1Tl1,0.0,0.0,0.0
64964,Be1Co1Ru1,0.0,0.0,0.0
124537,Co24Ni4Zn4,0.0,0.0,0.0
41795,Au1Cr2Si1,0.0,0.0,0.0
215628,Mn1Re1Si2,0.0,0.0,0.0
8430,Ag1Na1Ru1,0.0,0.0,0.0
145650,Dy3,0.0,0.0,0.0
17411,Al40Cr4Sm2,0.0,0.0,0.0
22560,Al1La2W1,0.0,0.0,0.0
170266,Ge2Ni2P1,0.0,0.0,0.0
247683,Si2Tb2Ti2,0.0,0.0,0.0
233752,Os1Ta1Tc2,0.0,0.0,0.0
221731,Na2Re1Rh1,0.0,0.0,0.0
212011,Mg1Sc2Ta1,0.0,0.0,0.0
247421,Si1Sn1Zr1,0.0,0.0,0.0
139508,Cu2La1Rh1,0.0,0.0,0.0
5767,Ag1Ga1V2,0.0,0.0,0.0
137264,Cu1Hf1Ir1,0.0,0.0,0.0
133769,Cr1Ru1Sb1,0.0,0.0,0.0
188622,In1Pb1Rh1,0.0,0.0,0.0
15006,Al18Ca2Ni2,0.0,0.0,0.0
211923,Mg1Sb1V1,0.0,0.0,0.0
193612,Ir2Si2Sm1,0.0,0.0,0.0
96749,Ca1Ge2Tc1,0.0,0.0,0.0
249352,Tc2Tl1Zn1,0.0,0.0,0.0
111130,Ce2Fe17N3,0.0,0.0,0.0
174211,Hf1Hg1La2,0.0,0.0,0.0
180135,Hf1Ti1Zr2,0.0,0.0,0.0
89356,Br1Hf2Mo1,0.0,0.0,0.0
18763,Al8Fe1Mg3Si6,0.0,0.0,0.0
10426,Ag1Sb2Ti1,0.0,0.0,0.0
7091,Ag1Ir1Pt1,0.0,0.0,0.0
46816,Ba2Be1In1,0.0,0.0,0.0
185924,In1Ir1Na1,0.0,0.0,0.0
199945,La2Mg1Tl1,0.0,0.0,0.0
30846,As1B2Ru1,0.0,0.0,0.0
137087,Cu2Ge2Sr1,0.0,0.0,0.0
84824,B1Ni1Sn1,0.0,0.0,0.0
165290,Ga1W1Zn2,0.0,0.0,0.0
150486,Fe1Mn2Pt1,0.0,0.0,0.0
83072,B1La1Sn2,0.0,0.0,0.0
95722,Ca2Fe1Pb1,0.0,0.0,0.0
177057,Hf2Nb1Tl1,0.0,0.0,0.0
144887,Cu2Sr1Ta1,0.0,0.0,0.0
79764,Bi1Mo2Rh1,0.0,0.0,0.0
187357,In1Mn1V1,0.0,0.0,0.0
85144,B1Os1Ti1,0.0,0.0,0.0
192905,Ir1Pb1Zr1,0.0,0.0,0.0
178535,Hf1Pt2Tc1,0.0,0.0,0.0
216869,Mn1Tc1Tl1,0.0,0.0,0.0
50016,Ba1Cr2Si1,0.0,0.0,0.0
128731,Cr2Ga1Nb1,0.0,0.0,0.0
82204,Bi1Si2Ta1,0.0,0.0,0.0
78550,Bi1Ir2Pd1,0.0,0.0,0.0
139927,Cu1Li1Sr1,0.0,0.0,0.0
52815,Ba1Hg1Sn2,0.0,0.0,0.0
68819,Be1Li1Ru1,0.0,0.0,0.0
129365,Cr1Ge1Zr1,0.0,0.0,0.0
51149,Ba1Fe2Si1,0.0,0.0,0.0
160128,Ga1Li1Sn1,0.0,0.0,0.0
51110,Ba1Fe4Sb12,0.0,0.0,0.0
168659,Ge1Mg1Pb2,0.0,0.0,0.0
180265,Hf1W1Zn2,0.0,0.0,0.0
160905,Ga1Mo2Os1,0.0,0.0,0.0
213847,Mn2Ni1Sc1,0.0,0.0,0.0
189431,In2Pt1Y1,0.0,0.0,0.0
41636,Au4Co24Sn4,0.0,0.0,0.0
149331,Fe1K1Mg1,0.0,0.0,0.0
167277,Ge1Ir1Te1,0.0,0.0,0.0
181228,Hg1La2Tl1,0.0,0.0,0.0
206593,Li1Pd2Y1,0.0,0.0,0.0
162685,Ga1Pb1V2,0.0,0.0,0.0
75025,Bi2Ca1Ga1,0.0,0.0,0.0
68606,Be2La1Re1,0.0,0.0,0.0
3705,Ag2Ce2Pb2,0.0,0.0,0.0
167797,Ge1La1Na2,0.0,0.0,0.0
123202,Co1Mn2Mo1,0.0,0.0,0.0
133154,Cr12P4Sc8,0.0,0.0,0.0
54625,Ba1Mg1Tl1,0.0,0.0,0.0
66980,Be1Ge1Rh1,0.0,0.0,0.0
188850,In1Pd2Ru1,0.0,0.0,0.0
35023,As1In1Zr1,0.0,0.0,0.0
196631,K1Os1Zr2,0.0,0.0,0.0
1476,Ag1Au1Ta1,0.0,0.0,0.0
11109,Ag1Ti1Tl1,0.0,0.0,0.0
165904,Ge2Hf1Ni1,0.0,0.0,0.0
227505,Ni4P2Sb4,0.0,0.0,0.0
194341,K2La1W1,0.0,0.0,0.0
28075,Al1Si1Tc1,0.0,0.0,0.0
168850,Ge1Mg1Zn1,0.0,0.0,0.0
175861,Hf2Li1W1,0.0,0.0,0.0
126905,Co30Si6Zr18,0.0,0.0,0.0
170546,Ge2Ni2Y1,0.0,0.0,0.0
178735,Hf1Re1Sn1,0.0,0.0,0.0
132734,Cr4Pb4Sb12,0.0,0.0,0.0
34755,As1In1Mn2,0.0,0.0,0.0
62320,B1Cr1Os2,0.0,0.0,0.0
162462,Ga16Os7Zr6,0.0,0.0,0.0
142633,Cu1Pb1W2,0.0,0.0,0.0
66615,Be1Ga1Pt2,0.0,0.0,0.0
98686,Ca1La1V1,0.0,0.0,0.0
241029,Pt1Re1W2,0.0,0.0,0.0
224009,Nb1Pb2Ru1,0.0,0.0,0.0
227329,Ni24Pd4W4,0.0,0.0,0.0
21327,Al1In1Rh1,0.0,0.0,0.0
110255,Cd1Sb1Zr2,0.0,0.0,0.0
14667,Al2B1V1,0.0,0.0,0.0
131231,Cr1Mn2Nb1,0.0,0.0,0.0
94748,Ca1Cr1Fe2,0.0,0.0,0.0
93924,Ca1Cd1Mn1,0.0,0.0,0.0
92657,Br1Ta2Zn1,0.0,0.0,0.0
179669,Hf2Si1W1,0.0,0.0,0.0
110224,Cd2Sb1W1,0.0,0.0,0.0
64991,Be4Co24Sc4,0.0,0.0,0.0
179079,Hf1Ru1Tc2,0.0,0.0,0.0
202494,La1Pt2Sc1,0.0,0.0,0.0
180777,Hg2Ir1Y1,0.0,0.0,0.0
124717,Co2Os1P1,0.0,0.0,0.0
144325,Cu1Sc2W1,0.0,0.0,0.0
119043,Co1Cr1Sn2,0.0,0.0,0.0
213670,Mn1Nb1Zr1,0.0,0.0,0.0
213278,Mn1Na2Re1,0.0,0.0,0.0
183014,Hg1Pd2Y1,0.0,0.0,0.0
198257,K1Sb1W1,0.0,0.0,0.0
140524,Cu1Mn1Sb2,0.0,0.0,0.0
128799,Cr1Ga1Re1,0.0,0.0,0.0
160373,Ga1Mg1Sb2,0.0,0.0,0.0
97569,Ca8In16Ir8,0.0,0.0,0.0
105911,Cd1Ge1Y2,0.0,0.0,0.0
76318,Bi2Cu1Mg1,0.0,0.0,0.0
79270,Bi1Mg1Nb1,0.0,0.0,0.0
41617,Au1Co1Si1,0.0,0.0,0.0
175169,Hf1K2Mn1,0.0,0.0,0.0
238562,P1Pb1Y2,0.0,0.0,0.0
150933,Fe2Mo18Zr8,0.0,0.0,0.0
10883,Ag2Sn1Y1,0.0,0.0,0.0
191515,Ir4Li8Mg4,0.0,0.0,0.0
194611,K2Li1V1,0.0,0.0,0.0
59639,B1Be1Pb2,0.0,0.0,0.0
244527,Ru1Si3Th1,0.0,0.0,0.0
97764,Ca2In1Ru1,0.0,0.0,0.0
138674,Cu1Ir1Nb1,0.0,0.0,0.0
239964,P7Ru12Sc2,0.0,0.0,0.0
24295,Al1Na1Tc2,0.0,0.0,0.0
248564,Sr2Ta1Tl1,0.0,0.0,0.0
10421,Ag1Sb1Ti1,0.0,0.0,0.0
171282,Ge2Pd1Rh1,0.0,0.0,0.0
85054,B1Os1Sb1,0.0,0.0,0.0
175879,Hf2Li1Zr1,0.0,0.0,0.0
214905,Mn2Pd1Zr1,0.0,0.0,0.0
33163,As1Fe2Re1,0.0,0.0,0.0
245263,Sb2Sr1Tl1,0.0,0.0,0.0
220048,Na1Nb2Sn1,0.0,0.0,0.0
136735,Cu2Ge2Ho1,0.0,0.0,0.0
158135,Ga1Hf2V1,0.0,0.0,0.0
179290,Hf1Sb2Y1,0.0,0.0,0.0
128697,Cr1Ga1Mn2,0.0,0.0,0.0
129074,Cr1Ge2Mn1,0.0,0.0,0.0
39224,As2Tl1V1,0.0,0.0,0.0
213646,Mn1Nb1W2,0.0,0.0,0.0
230312,O3Os1Rh1,0.0,0.0,0.0
33915,As2Ge1Mg1,0.0,0.0,0.0
96621,Ca1Ge1Pd1,0.0,0.0,0.0
151211,Fe1Nb1Ni1,0.0,0.0,0.0
201412,La1Os1Pd1,0.0,0.0,0.0
216232,Mn2Sc1Se1,0.0,0.0,0.0
189737,In5Rh1Tb1,0.0,0.0,0.0
139573,Cu2La1Si2,0.0,0.0,0.0
81006,Bi1Pb1Y1,0.0,0.0,0.0
119727,Co1Fe1Pt2,0.0,0.0,0.0
126168,Co1Sb1Ta1,0.0,0.0,0.0
201145,La1Ni2Si1,0.0,0.0,0.0
145135,Cu1Ta2W1,0.0,0.0,0.0
223852,Nb1Os2Te1,0.0,0.0,0.0
87966,Br1Cu1Os1,0.0,0.0,0.0
187415,In1Mo2Pb1,0.0,0.0,0.0
67300,Be1Hf1Sc1,0.0,0.0,0.0
78872,Bi2K1Zn1,0.0,0.0,0.0
224618,Nb1Pt1Sb1,0.0,0.0,0.0
107348,Cd1La1Pd1,0.0,0.0,0.0
225069,Nb1Rh1Zn2,0.0,0.0,0.0
44781,Au1Mg1W2,0.0,0.0,0.0
84030,B16Mo4P4,0.0,0.0,0.0
19231,Al1Fe2Zr1,0.0,0.0,0.0
79061,Bi1La1V1,0.0,0.0,0.0
27281,Al1Rh1Sb1,0.0,0.0,0.0
244161,Rh1Y1Zn2,0.0,0.0,0.0
177285,Hf4Ni6Si8,0.0,0.0,0.0
239677,P1Rh2Sr1,0.0,0.0,0.0
18684,Al4Fe24Hf4,0.0,0.0,0.0
18790,Al1Fe2Mo1,0.0,0.0,0.0
163643,Ga1Re1Ti2,0.0,0.0,0.0
64170,Be1Cd1Pb1,0.0,0.0,0.0
