,Compound,myY,Fit,AbsResidual
236774,Pb1Ta1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
61256,B1Cd1Sb2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
101373,Ca1Pd1Zn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
163583,Ga1Re2Se1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
57387,Ba2Re1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
81993,Bi2Sc1Se1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
100755,Ca1Os1Pb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
73165,B1Ga1Ir1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
108756,Cd1Ni1Zn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
31438,As1Cd2Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
106547,Cd1In2K1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
21763,Al1Ir1Tl1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
84820,B2Ni1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
101987,Ca1Rh1Sb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
187060,In1Mg2Ru1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
37482,As1O3W1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
171446,Ge1Pd1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
199772,La1Mg2P1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
135606,Cu1Fe1Ir1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
220900,Na1Pb2Pd1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
105618,Cd2Ge1Li1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
240066,P1Ru1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
32671,As2Cu1Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
42248,Au2Er1Si2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
180679,Hg1Ir1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
41780,Au2Cr1Sb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
199464,La1Li1P2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
194609,K1Li2V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
4775,Ag1Cu2Nb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
142569,Cu1Pb2Sr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
10719,Ag2Si1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
20564,Al1Hf1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
177443,Hf1Ni1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
17649,Al1Cu1Ga2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
200672,La1Na1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
175146,Hf1K1La1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
91419,Br1Nb1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
121978,Co1In1Sb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
230304,O12Os4Rb2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
106552,Cd1In1La1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
96189,Ca1Ga1Re1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
110187,Cd1Sb1Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
17869,Al3Cu1Ni2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
19640,Al1Ga1Rh1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
131554,Cr1Na2Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
42478,Au1F3Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
197754,K1Re1Ta1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
23283,Al1Mg2Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
161602,Ga1Nb1Sr2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
210648,Mg2Pb1Tl1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
18756,Al1Fe1Mg2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
177124,Hf1Ni1P1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
61728,B1Cl1Ru2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
137501,Cu2Hf1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
238029,Pm1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
94991,Ca2Cu1Fe1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
51818,Ba1Ga1V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
106174,Cd1Hf1Zn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
10445,Ag1Sb2V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
35984,As1Li2Rh1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
97012,Ca2Hf1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
51618,Ba2Ga1Ni1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
94767,Ca1Cr1Ge1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
77351,Bi2Ga1Na1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
151482,Fe1Ni1P2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
12758,Al5B5Ba1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
77423,Bi1Ga1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
102912,Ca1Ta1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
108946,Cd1Os1Sb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
158831,Ga2In1Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
37551,As2Pb1Ru1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
2126,Ag1Be1Pb2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
100189,Ca1Ni1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
34405,As1Hf1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
170179,Ge4Nd2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
192712,Ir1O3Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
215163,Mn1P2Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
202855,La1Rh1Se1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
104354,Cd1Cr1Pb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
159261,Ga2K1Mo1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
2427,Ag2Bi1Pd1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
39452,Au1Ba1In2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
126086,Co2Sb2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
29620,As1Ba1Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
37358,As1Os1Sr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
138631,Cu1Ir1Li2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
150018,Fe1Li1Pb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
59611,B2Be1Ni1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
44952,Au1Mn1Zn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
17829,Al2Cu1Ni1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
217352,Mo1Na1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
113878,Cl1Fe2P1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
98295,Ca1K1Mo1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
213826,Mn1Ni1Sb2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
37590,As1Pb2Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
59498,B1Be1Cr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
66859,Be2Ge1Li1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
27479,Al1Ru1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
42187,Au2Cu1V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
58458,Ba1Sr1Y1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
117648,Cl2Pb1W1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
169623,Ge1Na2Nb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
107751,Cd1Mg1Ru1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
63346,Be2Br1Cr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
169645,Ge1Na1Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
107313,Cd1La1Ni1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
216548,Mn2Si2U1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
132677,Cr4P4,0.0,1.0955333709716796e-06,1.0955333709716796e-06
34983,As2In1Tl1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
161579,Ga1Nb1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
75119,Bi1Ca1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
48173,Ba2Ca1Ge1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
186791,In2Li1Pd1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
217048,Mn1Tl1Zr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
201726,La1Pb1Sb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
74748,Bi1Br1Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
142647,Cu2Pb1Y1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
235013,Pa1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
200531,La1Na2Ni1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
30070,As2Be1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
14060,Al1B1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
29203,As1Au1Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
126572,Co1Se1Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
150799,Fe1Mo1Se2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
167447,Ge2K1Nb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
147337,Fe1Ga1In1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
135409,Cu2Dy1Si2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
102684,Ca2Si1Y1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
104894,Cd1Cu2Zr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
208564,Lu1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
49875,Ba2Cr1Li1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
67661,Be2In1Mg1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
52491,Ba1Hf1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
65539,Be2Cu1Fe1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
157639,Ga1Ge1Ru1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
19756,Al1Ga1V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
161391,Ga2Na1V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
109727,Cd2Pt1Sr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
13504,Al1Bi1Hg2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
211904,Mg1Sb1Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
130313,Cr1K2Nb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
239618,P1Rh1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
21466,Al1In1Y1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
85054,B1Os1Sb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
5113,Ag1Fe1Ge1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
94166,Ca1Cd1V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
77599,Bi2Ga1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
16867,Al1Co1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
14915,Al2Ca1In1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
120096,Co1Ga2Na1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
231552,Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
82180,Bi1Si1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
235870,Pb1Ru1Tl1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
230298,O12Os4Rb2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
87438,Br1Co2Ga1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
58711,Ba1Ti1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
99839,Ca1Na2Re1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
237049,Pb1Tl2Y1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
154720,Fe1Si1Tl1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
8406,Ag1Na1Pt2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
85860,B1P1Rh1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
59654,B1Be1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
218684,Mo1Pt1Te1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
40996,Au1Cd1Si2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
55322,Ba1Na1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
223190,Na2V1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
38857,As2Se1Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
164568,Ga1Si1V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
78645,Bi1K1Mn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
73777,B1Ge1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
45340,Au1Nb1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
184027,Hg1Si1Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
186712,In2Li1Mg1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
48171,Ba1Ca2Ge1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
217042,Mn1Tl1Zn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
101494,Ca2P1Rh1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
56683,Ba1Pb1Tl2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
1298,Ag1Au1Mn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
56885,Ba2Pd1Tl1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
169846,Ge1Na2Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
104698,Cd2Cu1Pd1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
132668,Cr4P4,0.0,1.0955333709716796e-06,1.0955333709716796e-06
229761,Ni2Te1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
61922,B2C1Ni2Tb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
68175,Be1Ir1Tl1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
172501,Ge1Rh1Te1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
6875,Ag1In2Ni1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
196491,K1Os1P2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
100826,Ca1Os1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
32828,As2Cu1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
83166,B1Li2Nb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
63730,Be2Br1Zr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
139474,Cu1La1Pd1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
164532,Ga1Si1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
176097,Hf1Mg2Tl1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
19628,Al2Ga1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
228387,Ni1Sb1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
86575,B1P2Zr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
97020,Ca2Hf1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
13536,Al1Bi1La1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
50899,Ba2Fe1Li1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
137437,Cu1Hf1Ru1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
158300,Ga2Hg1Pb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
8015,Ag1Mg2V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
162456,Ga1Os1Zn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
131685,Cr1Na2Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
195138,K1Mn1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
102158,Ca1Ru1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
228657,Ni2Sc1Si2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
77347,Bi1Ga2Na1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
57663,Ba2Ru1Sr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
115118,Cl1Hg1Pt2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
19821,Al2Gd2Ge2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
204001,La1Te2Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
225386,Nb1Sb1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
51044,Ba1Fe1Pb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
56904,Ba1Pd1Y1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
208071,Li6Sn6,0.0,1.0955333709716796e-06,1.0955333709716796e-06
133485,Cr1P1Y1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
83986,B1Mo1Na1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
218502,Mo1P1Sr2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
138313,Cu1In1Re1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
88343,Br1Fe2P1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
130418,Cr1K1Rh1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
80056,Bi1Na2Ta1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
192431,Ir1Nb1Se2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
37653,As1Pb1Tl2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
215375,Mn1Pt1Sr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
137593,Cu1Hf1Zn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
243443,Rh1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
211284,Mg1Pt1Zn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
46588,Au2Yb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
34080,As1Ge1Si2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
28136,Al1Si2Y2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
231275,O12Re4,0.0,1.0955333709716796e-06,1.0955333709716796e-06
94167,Ca1Cd1V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
89434,Br2Hf1Rh1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
158576,Ga1In2K1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
169634,Ge2Na1Ni1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
206364,Li1Pb2Tl1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
68798,Be2Li1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
80431,B1In1Pd1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
249891,V1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
54281,Ba1Li1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
44638,Au1Mg1Pd1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
75871,Bi1Co1Hg1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
67497,Be1Hg1Re1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
114873,Cl2Hf1Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
107552,Cd1Li1Rh1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
69706,Be2Na1Ru1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
93965,Ca1Cd2Ni1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
104586,Cd1Cu1La2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
67388,Be1Hf1Zn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
160040,Ga2Li1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
199382,La2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
51144,Ba1Fe1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
10738,Ag2Si1Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
10421,Ag1Sb1Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
50905,Ba1Fe1Mg2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
196848,K2Pb1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
119082,Co1Cu1Fe1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
141622,Cu1Ni1Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
186620,In1La1Sb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
212994,Mn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
181513,Hg1Mg2Ru1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
5568,Ag1Ga1Pb2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
114258,Cl1Ga1Pt2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
164273,Ga1Sc2Te1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
186382,In2K1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
29680,As1Ba1Rh1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
96722,Ca2Ge1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
130588,Cr1La1Na1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
141328,Cu1Nb1Pb2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
56212,Ba1Os1Sr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
64372,Be2Cl1Hf1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
106821,Cd1In1Tl2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
139670,Cu1La1Y1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
91410,Br1Nb1Pd1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
216291,Mn1Sc1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
44603,Au1Mg2Ni1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
104082,Cd2Co1Cu1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
160300,Ga1Mg2Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
131340,Cr2Mn1Se1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
125748,Co1P1Zr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
71115,Be1Pt1Sb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
239318,P2Pt1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
203029,La1Ru1Sb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
167058,Ge1Ir1Na1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
157696,Ga1Ge1Sr2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
82319,Bi1Sr1Zn2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
188855,In1Pd1Sb1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
207295,Li2Re1Tl1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
144087,Cu2Sb1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
57399,Ba1Re1Sr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
34059,As1Ge1Sc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
168042,Ge2La1Te1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
119087,Co1Cu2Fe1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
22799,Al1Li2Rh1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
8651,Ag1Nb1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
7125,Ag1Ir1Si1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
65673,Be1Cu1Ni2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
44196,Au2K1Zr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
29922,As1Be2In1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
232917,Os1Pt1Se1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
83844,B1Mn1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
53801,Ba2K1W1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
55184,Ba1Na2Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
182518,Hg1Os1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
45596,Au2Pb1Pt1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
207118,Li1P1W1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
22789,Al1Li2Re1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
219387,Mo1Se1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
176202,Hf1Mn1P2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
23530,Al1Mn1Pd1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
937,Ag1As2Sc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
233177,Os1Ru1Se1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
178636,Hf1P1Y1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
47198,Ba1Bi1Cr1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
54596,Ba1Mg1Tc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
171716,Ge1P2Sc1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
78008,Bi1Hf1Mg1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
60826,B2Ca1In1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
79257,Bi1Mg2Mn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
205088,Li1Na1Ru2,0.0,1.0955333709716796e-06,1.0955333709716796e-06
191615,Ir1Li1Sn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
200310,La1Mn1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
36275,As1Mg1Ti1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
69410,Be1Mo1P1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
106491,Cd1Hg2Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
96134,Ca1Ga1Os1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
190196,In1Sc1Zn1,0.0,1.0955333709716796e-06,1.0955333709716796e-06
